Time (s), X (km), Y (km), Z (km)
971742.6832114781719,-15387.8790101943268,19473.7242398654489,40984.5787369607715
972476.7683727118419,-16179.6172376702270,18351.5736763255118,41593.3812260365812
973227.2534331290517,-16957.0668037756077,17168.1008250593586,42133.5885711800074
973961.3385943627218,-17685.3611406012169,15977.8856889290182,42582.0362775594695
974646.9408123354660,-18336.0507300597346,14839.5485481704964,42929.7704381773947
975254.0959802374709,-18887.9071448490686,13811.6410887447564,43180.5690735090757
975756.2685037776828,-19326.6637878398142,12948.4619988176419,43347.5282274468336
976131.5110339862294,-19643.8848244239307,12296.2823795360891,43448.3944935417385
976363.4236716796877,-19835.3296764919032,11890.3029291030398,43500.5215341646981
976441.8707217504270,-19899.2846564998581,11752.4895718103653,43516.3888039775775
976441.8707217504270,-19899.2846564998581,11752.4895718103653,43516.3888039775775
976520.3177718211664,-19962.8316174478350,11614.4352387985127,43531.3637559979979
976752.2304095146246,-20148.2979860189917,11204.9248467584985,43570.4161064088403
977127.4729397231713,-20440.7382590903981,10538.1084221209312,43617.0871278795239
977629.6454632633831,-20817.1049445691133,9638.0708520746703,43647.5947018906591
978236.8006311653880,-21248.8160183602558,8539.1531531120563,43635.6042568084667
978922.4028491381323,-21704.9120489131274,7285.7163701391692,43557.6497221759637
979656.4880103718024,-22155.4024658268863,5930.9939267699519,43398.2455029637204
980406.9730707890121,-22574.3500059662001,4534.8928283722053,43153.7927379396860
981141.0582320226822,-22942.2489375528494,3160.8694393903861,42834.5820995122776
981826.6604499954265,-23247.3274942876851,1872.2393815954129,42464.4929614808061
982433.8156178974314,-23485.5524495365644,728.4179203676904,42078.3464373192401
982935.9881414376432,-23659.3274509931762,-218.4109107014810,41717.2493234833819
983311.2306716461899,-23775.1320543301372,-925.8342023329897,41422.6218150922214
983543.1433093396481,-23840.5960730750776,-1362.8307798957539,41229.8750062963809
983621.5903594103875,-23861.6730598318063,-1510.5930479524977,41162.8279322186136
983621.5903594103875,-23861.6730598318063,-1510.5930479524977,41162.8279322186136
983700.0374094811268,-23882.2074757564369,-1658.3209663714370,41094.8448371592676
983931.9500471745851,-23939.7213180185317,-2094.8138788599608,40888.3829545412445
984307.1925773831317,-24022.5689451959588,-2800.1423254018737,40536.9053318143124
984809.3651009233436,-24113.3434804726530,-3741.6458579670725,40032.6690838766517
985416.5202688253485,-24191.6302078808912,-4875.0052543446509,39370.8413368813926
986102.1224867980927,-24237.3757608642736,-6146.1082311697392,38554.1446708875010
986836.2076480317628,-24234.4241105569345,-7493.8488471234305,37597.1384004043648
987586.6927084489726,-24173.6973877271921,-8853.8072198905138,36529.2495764574269
988320.7778696826426,-24055.4750176484049,-10162.5020017191855,35395.8036368699977
989006.3800876553869,-23890.2698567035659,-11361.6607199056161,34256.5593165947357
989613.5352555573918,-23697.9421991352974,-12401.7978657228959,33181.6136888969922
990115.7077790976036,-23504.9548252631030,-13244.4204458208842,32244.9863847369561
990490.9503093061503,-23340.0501839109747,-13862.4640969327738,31516.6607820309000
990722.8629469996085,-23229.0620251965993,-14239.0826087192254,31054.2561202851357
990801.3099970703479,-23189.9260881471382,-14365.5082573826512,30895.7081188528100
990801.3099970702315,-23189.9260881471382,-14365.5082573826512,30895.7081188528100
990879.7570471409708,-23149.9777099584280,-14491.4306153203215,30736.0776303774910
991111.6696848344291,-23027.0845999310077,-14860.6728196660843,30257.8119630074361
991486.9122150429757,-22812.8202774948259,-15448.1045790714998,29463.7445185488323
991989.0847385831876,-22495.4629032888733,-16213.3903852272633,28361.6143715368817
992596.2399064851925,-22063.2367903671511,-17103.5194836268056,26968.0166499359766
993281.8421244579367,-21508.3662177489423,-18056.6667002048198,25312.8507307866821
994015.9272856916068,-20831.4527564828568,-19007.4909794237319,23443.3256911548087
994766.4123461088166,-20045.5377196788140,-19893.7302096076164,21426.4930136768380
995500.4975073424866,-19179.0640851536118,-20663.5289314789552,19349.3139072103659
996186.0997253152309,-18276.8502874306687,-21282.3604118977528,17315.4943045811960
996793.2548932172358,-17398.2307634444260,-21737.8061316786188,15438.8184299120912
997295.4274167574476,-16611.8508697717734,-22040.1599809902109,13833.5096323402831
997670.6699469659943,-15987.3304593895846,-22217.3379297534557,12603.0707486342872
